Users,HealthStatus,JobType,ActivityType
15848,COVID19,Others,Working
15849,HEALTHY,Others,Working
15850,HEALTHY,Others,Working
15851,HEALTHY,Others,Working
15852,COVID19,Others,Working
15853,HEALTHY,Others,Working
15854,HEALTHY,Others,Working
15855,HEALTHY,Others,Working
15856,COVID19,Others,Working
15857,HEALTHY,Others,Working
15858,COVID19,Others,Working
15859,HEALTHY,Others,Working
15860,HEALTHY,Others,Working
15861,HEALTHY,Others,Working
15862,HEALTHY,Others,Working
15863,HEALTHY,Others,Working
15864,HEALTHY,Others,Working
15865,COVID19,Others,Working
15866,HEALTHY,Others,Working
15867,HEALTHY,Others,Working
15868,HEALTHY,Others,Working
15869,COVID19,Others,Working
15870,HEALTHY,Others,Working
15871,HEALTHY,Others,Working
15872,HEALTHY,Others,Working
15873,COVID19,Others,Working
15874,HEALTHY,Others,Working
15875,HEALTHY,Others,Working
15876,COVID19,Others,Working
15877,COVID19,Others,Working
15878,COVID19,Others,Working
15879,HEALTHY,Others,Working
15880,HEALTHY,Others,Working
15881,HEALTHY,Others,Working
15882,HEALTHY,Others,Working
15883,HEALTHY,Others,Working
15884,HEALTHY,Others,Working
15885,HEALTHY,Others,Working
15886,HEALTHY,Others,Working
15887,HEALTHY,Others,Working
15888,COVID19,Others,Working
15889,HEALTHY,Others,Working
15890,HEALTHY,Others,Working
15891,HEALTHY,Others,Working
15892,HEALTHY,Others,Working
15893,HEALTHY,Cleaning_Staff,Working
15894,HEALTHY,Others,Working
15895,HEALTHY,Others,Working
15896,HEALTHY,Others,Working
15897,HEALTHY,Others,Working
15898,HEALTHY,Others,Working
15899,HEALTHY,Others,Working
15900,HEALTHY,Cleaning_Staff,Working
15901,COVID19,Others,Working
15902,COVID19,Others,Working
15903,HEALTHY,Others,Working
15904,HEALTHY,Cleaning_Staff,Working
15905,HEALTHY,Cleaning_Staff,Working
15906,HEALTHY,Others,Working
15907,HEALTHY,Others,Working
15908,HEALTHY,Others,Working
15909,HEALTHY,Others,Working
15910,HEALTHY,Cleaning_Staff,Working
15911,HEALTHY,Others,Working
15912,HEALTHY,Others,Working
15913,HEALTHY,Others,Working
15914,COVID19,Others,Working
15915,HEALTHY,Others,Working
15916,HEALTHY,Others,Working
15917,HEALTHY,Others,Working
15918,HEALTHY,Others,Working
15919,HEALTHY,Others,Working
15920,HEALTHY,Others,Working
15921,HEALTHY,Cleaning_Staff,Working
15922,HEALTHY,Others,Working
15923,HEALTHY,Others,Working
15924,HEALTHY,Others,Working
15925,COVID19,Others,Working
15926,COVID19,Others,Working
15927,HEALTHY,Cleaning_Staff,Working
15928,HEALTHY,Others,Working
15929,HEALTHY,Others,Working
15930,HEALTHY,Others,Working
15931,HEALTHY,Others,Working
15932,HEALTHY,Cleaning_Staff,Working
15933,HEALTHY,Others,Working
15934,HEALTHY,Others,Working
15935,HEALTHY,Others,Working
15936,HEALTHY,Others,Working
15937,COVID19,Others,Working
15938,HEALTHY,Others,Working
15939,HEALTHY,Others,Working
15940,HEALTHY,Others,Working
15941,HEALTHY,Cleaning_Staff,Working
15942,HEALTHY,Others,Working
15943,HEALTHY,Others,Working
15944,HEALTHY,Others,Working
15945,HEALTHY,Others,Working
15946,HEALTHY,Others,Working
15947,HEALTHY,Others,Working
15948,HEALTHY,Others,Working
15949,HEALTHY,Others,Working
15950,HEALTHY,Others,Working
15951,HEALTHY,Others,Working
15952,COVID19,Others,Working
15953,HEALTHY,Cleaning_Staff,Working
15954,HEALTHY,Others,Working
15955,HEALTHY,Others,Working
15956,HEALTHY,Cleaning_Staff,Working
15957,COVID19,Others,Working
15958,HEALTHY,Others,Working
15959,HEALTHY,Others,Working
15960,HEALTHY,Others,Working
15961,HEALTHY,Others,Working
15962,HEALTHY,Others,Working
15963,HEALTHY,Cleaning_Staff,Working
15964,HEALTHY,Others,Working
15965,COVID19,Others,Working
15966,HEALTHY,Others,Working
15967,HEALTHY,Others,Working
15968,HEALTHY,Others,Working
15969,HEALTHY,Others,Working
15970,HEALTHY,Others,Working
15971,HEALTHY,Others,Working
15972,COVID19,Others,Working
15973,HEALTHY,Others,Working
15974,HEALTHY,Others,Working
15975,HEALTHY,Cleaning_Staff,Working
15976,HEALTHY,Others,Working
15977,HEALTHY,Others,Working
15978,HEALTHY,Others,Working
15979,COVID19,Others,Working
15980,HEALTHY,Cleaning_Staff,Working
15981,HEALTHY,Cleaning_Staff,Working
15982,HEALTHY,Others,Working
15983,COVID19,Others,Working
15984,COVID19,Others,Working
15985,HEALTHY,Others,Working
15986,HEALTHY,Cleaning_Staff,Working
15987,COVID19,Others,Working
15988,HEALTHY,Others,Working
15989,HEALTHY,Others,Working
15990,COVID19,Others,Working
15991,HEALTHY,Others,Working
15992,COVID19,Others,Working
15993,HEALTHY,Others,Working
15994,HEALTHY,Others,Working
15995,HEALTHY,Cleaning_Staff,Working
15996,HEALTHY,Others,Working
15997,HEALTHY,Others,Working
15998,COVID19,Others,Working
15999,COVID19,Others,Working
16000,HEALTHY,Others,Working
16001,HEALTHY,Others,Working
16002,HEALTHY,Others,Working
16003,HEALTHY,Others,Working
16004,HEALTHY,Others,Working
16005,HEALTHY,Others,Working
16006,HEALTHY,Others,Working
16007,COVID19,Others,Working
16008,HEALTHY,Others,Working
16009,HEALTHY,Others,Working
16010,HEALTHY,Others,Working
16011,HEALTHY,Others,Working
16012,HEALTHY,Others,Working
16013,HEALTHY,Others,Working
16014,HEALTHY,Others,Working
16015,HEALTHY,Others,Working
16016,HEALTHY,Others,Working
16017,COVID19,Others,Working
16018,HEALTHY,Others,Working
16019,HEALTHY,Cleaning_Staff,Working
16020,HEALTHY,Others,Working
16021,HEALTHY,Others,Working
16022,COVID19,Others,Working
16023,HEALTHY,Others,Working
16024,HEALTHY,Others,Working
16025,HEALTHY,Others,Working
16026,HEALTHY,Cleaning_Staff,Working
16027,HEALTHY,Others,Working
16028,HEALTHY,Others,Working
16029,HEALTHY,Cleaning_Staff,Working
16030,HEALTHY,Others,Working
16031,HEALTHY,Cleaning_Staff,Working
16032,COVID19,Others,Working
16033,COVID19,Others,Working
16034,HEALTHY,Others,Working
16035,HEALTHY,Others,Working
16036,HEALTHY,Others,Working
16037,HEALTHY,Others,Working
16038,HEALTHY,Others,Working
16039,HEALTHY,Others,Working
16040,HEALTHY,Others,Working
16041,HEALTHY,Others,Working
16042,HEALTHY,Others,Working
16043,HEALTHY,Others,Working
16044,HEALTHY,Others,Working
16045,HEALTHY,Others,Working
16046,HEALTHY,Others,Working
16047,HEALTHY,Others,Working
16048,HEALTHY,Others,Working
16049,HEALTHY,Others,Working
16050,HEALTHY,Others,Working
16051,HEALTHY,Others,Working
16052,HEALTHY,Others,Working
16053,HEALTHY,Others,Working
16054,HEALTHY,Others,Working
16055,COVID19,Others,Working
16056,HEALTHY,Others,Working
16057,HEALTHY,Others,Working
16058,HEALTHY,Others,Working
16059,HEALTHY,Others,Working
16060,COVID19,Others,Working
16061,HEALTHY,Others,Working
16062,HEALTHY,Others,Working
16063,HEALTHY,Others,Working
16064,COVID19,Others,Working
16065,HEALTHY,Others,Working
16066,HEALTHY,Others,Working
16067,HEALTHY,Others,Working
16068,HEALTHY,Others,Working
16069,COVID19,Others,Working
16070,COVID19,Others,Working
16071,COVID19,Others,Working
16072,HEALTHY,Cleaning_Staff,Working
16073,HEALTHY,Others,Working
16074,HEALTHY,Cleaning_Staff,Working
16075,HEALTHY,Others,Working
16076,HEALTHY,Others,Working
16077,HEALTHY,Others,Working
16078,HEALTHY,Others,Working
16079,HEALTHY,Others,Working
16080,HEALTHY,Others,Working
16081,HEALTHY,Others,Working
16082,HEALTHY,Others,Working
16083,HEALTHY,Others,Working
16084,HEALTHY,Others,Working
16085,HEALTHY,Others,Working
16086,HEALTHY,Others,Working
16087,HEALTHY,Others,Working
16088,HEALTHY,Cleaning_Staff,Working
16089,HEALTHY,Others,Working
16090,HEALTHY,Others,Working
16091,HEALTHY,Others,Working
16092,COVID19,Others,Working
16093,HEALTHY,Others,Working
16094,HEALTHY,Others,Working
16095,HEALTHY,Others,Working
16096,HEALTHY,Others,Working
16097,HEALTHY,Others,Working
16098,COVID19,Others,Working
16099,HEALTHY,Others,Working
16100,HEALTHY,Others,Working
16101,HEALTHY,Others,Working
16102,HEALTHY,Others,Working
16103,HEALTHY,Others,Working
16104,HEALTHY,Others,Working
16105,HEALTHY,Cleaning_Staff,Working
16106,HEALTHY,Others,Working
16107,COVID19,Others,Working
16108,HEALTHY,Others,Working
16109,HEALTHY,Others,Working
16110,COVID19,Others,Working
16111,HEALTHY,Cleaning_Staff,Working
16112,HEALTHY,Others,Working
16113,HEALTHY,Others,Working
16114,COVID19,Others,Working
16115,HEALTHY,Others,Working
16116,COVID19,Others,Working
16117,HEALTHY,Others,Working
16118,HEALTHY,Cleaning_Staff,Working
16119,HEALTHY,Others,Working
16120,COVID19,Others,Working
16121,HEALTHY,Others,Working
16122,HEALTHY,Others,Working
16123,HEALTHY,Cleaning_Staff,Working
16124,HEALTHY,Others,Working
16125,HEALTHY,Others,Working
16126,HEALTHY,Others,Working
16127,HEALTHY,Others,Working
16128,HEALTHY,Others,Working
16129,HEALTHY,Cleaning_Staff,Working
16130,HEALTHY,Others,Working
16131,HEALTHY,Cleaning_Staff,Working
16132,HEALTHY,Others,Working
16133,HEALTHY,Others,Working
16134,HEALTHY,Others,Working
16135,HEALTHY,Others,Working
16136,COVID19,Others,Working
16137,COVID19,Others,Working
16138,HEALTHY,Others,Working
16139,HEALTHY,Others,Working
16140,HEALTHY,Others,Working
16141,HEALTHY,Cleaning_Staff,Working
16142,HEALTHY,Others,Working
16143,HEALTHY,Others,Working
16144,COVID19,Others,Working
16145,HEALTHY,Others,Working
16146,HEALTHY,Others,Working
16147,HEALTHY,Others,Working
16148,HEALTHY,Others,Working
16149,COVID19,Others,Working
16150,COVID19,Others,Working
16151,HEALTHY,Others,Working
16152,HEALTHY,Cleaning_Staff,Working
16153,HEALTHY,Others,Working
16154,HEALTHY,Cleaning_Staff,Working
16155,COVID19,Others,Working
16156,HEALTHY,Others,Working
16157,HEALTHY,Others,Working
16158,HEALTHY,Others,Working
16159,HEALTHY,Others,Working
16160,HEALTHY,Others,Working
16161,HEALTHY,Others,Working
16162,HEALTHY,Others,Working
16163,HEALTHY,Others,Working
16164,HEALTHY,Others,Working
16165,HEALTHY,Others,Working
16166,HEALTHY,Others,Working
16167,HEALTHY,Others,Working
16168,HEALTHY,Others,Working
16169,HEALTHY,Others,Working
16170,HEALTHY,Cleaning_Staff,Working
16171,COVID19,Others,Working
16172,HEALTHY,Cleaning_Staff,Working
16173,HEALTHY,Others,Working
16174,COVID19,Others,Working
16175,HEALTHY,Cleaning_Staff,Working
16176,HEALTHY,Others,Working
16177,HEALTHY,Others,Working
16178,HEALTHY,Others,Working
16179,HEALTHY,Others,Working
16180,COVID19,Others,Working
16181,HEALTHY,Others,Working
16182,HEALTHY,Others,Working
16183,COVID19,Others,Working
16184,HEALTHY,Cleaning_Staff,Working
16185,HEALTHY,Cleaning_Staff,Working
16186,HEALTHY,Others,Working
16187,HEALTHY,Others,Working
16188,HEALTHY,Others,Working
16189,COVID19,Others,Working
16190,HEALTHY,Others,Working
16191,HEALTHY,Others,Working
16192,HEALTHY,Others,Working
16193,HEALTHY,Others,Working
16194,HEALTHY,Others,Working
16195,HEALTHY,Others,Working
16196,HEALTHY,Others,Working
16197,HEALTHY,Others,Working
16198,HEALTHY,Others,Working
16199,COVID19,Others,Working
16200,HEALTHY,Others,Working
16201,HEALTHY,Others,Working
16202,HEALTHY,Cleaning_Staff,Working
16203,HEALTHY,Cleaning_Staff,Working
16204,HEALTHY,Others,Working
16205,HEALTHY,Others,Working
16206,HEALTHY,Others,Working
16207,HEALTHY,Others,Working
16208,COVID19,Others,Working
16209,HEALTHY,Others,Working
16210,HEALTHY,Others,Working
16211,COVID19,Others,Working
16212,HEALTHY,Others,Working
16213,HEALTHY,Others,Working
16214,HEALTHY,Others,Working
16215,HEALTHY,Others,Working
16216,COVID19,Others,Working
16217,HEALTHY,Others,Working
16218,COVID19,Others,Working
16219,HEALTHY,Others,Working
16220,HEALTHY,Others,Working
16221,COVID19,Others,Working
16222,HEALTHY,Cleaning_Staff,Working
16223,HEALTHY,Others,Working
16224,HEALTHY,Others,Working
16225,HEALTHY,Others,Working
16226,HEALTHY,Others,Working
16227,HEALTHY,Cleaning_Staff,Working
16228,HEALTHY,Others,Working
16229,HEALTHY,Others,Working
16230,HEALTHY,Others,Working
16231,COVID19,Others,Working
16232,HEALTHY,Others,Working
16233,HEALTHY,Others,Working
16234,HEALTHY,Others,Working
16235,HEALTHY,Cleaning_Staff,Working
16236,HEALTHY,Cleaning_Staff,Working
16237,HEALTHY,Others,Working
16238,HEALTHY,Others,Working
16239,HEALTHY,Others,Working
16240,HEALTHY,Others,Working
16241,HEALTHY,Others,Working
16242,HEALTHY,Others,Working
16243,HEALTHY,Others,Working
16244,HEALTHY,Others,Working
16245,COVID19,Others,Working
16246,HEALTHY,Others,Working
16247,HEALTHY,Others,Working
16248,COVID19,Others,Working
16249,HEALTHY,Others,Working
16250,HEALTHY,Others,Working
16251,HEALTHY,Others,Working
16252,HEALTHY,Others,Working
16253,HEALTHY,Others,Working
16254,HEALTHY,Others,Working
16255,HEALTHY,Others,Working
16256,HEALTHY,Others,Working
16257,HEALTHY,Cleaning_Staff,Working
16258,HEALTHY,Others,Working
16259,HEALTHY,Others,Working
16260,HEALTHY,Others,Working
16261,HEALTHY,Others,Working
16262,COVID19,Others,Working
16263,HEALTHY,Others,Working
16264,COVID19,Others,Working
16265,HEALTHY,Others,Working
16266,HEALTHY,Cleaning_Staff,Working
16267,HEALTHY,Others,Working
16268,HEALTHY,Others,Working
16269,HEALTHY,Others,Working
16270,HEALTHY,Others,Working
16271,HEALTHY,Others,Working
16272,HEALTHY,Others,Working
16273,COVID19,Others,Working
16274,COVID19,Others,Working
16275,COVID19,Others,Working
16276,COVID19,Others,Working
16277,HEALTHY,Cleaning_Staff,Working
16278,HEALTHY,Others,Working
16279,HEALTHY,Others,Working
16280,HEALTHY,Others,Working
16281,COVID19,Others,Working
16282,HEALTHY,Others,Working
16283,HEALTHY,Others,Working
16284,COVID19,Others,Working
16285,HEALTHY,Others,Working
16286,HEALTHY,Others,Working
16287,HEALTHY,Others,Working
16288,HEALTHY,Others,Working
16289,HEALTHY,Others,Working
16290,HEALTHY,Others,Working
16291,COVID19,Others,Working
16292,COVID19,Others,Working
16293,COVID19,Others,Working
16294,HEALTHY,Others,Working
16295,HEALTHY,Others,Working
16296,HEALTHY,Others,Working
16297,HEALTHY,Others,Working
16298,HEALTHY,Others,Working
16299,HEALTHY,Others,Working
16300,HEALTHY,Others,Working
16301,HEALTHY,Others,Working
16302,HEALTHY,Others,Working
16303,HEALTHY,Others,Working
16304,HEALTHY,Others,Working
16305,HEALTHY,Others,Working
16306,COVID19,Others,Working
16307,HEALTHY,Others,Working
16308,COVID19,Others,Working
16309,HEALTHY,Others,Working
16310,HEALTHY,Others,Working
16311,HEALTHY,Others,Working
16312,HEALTHY,Others,Working
16313,HEALTHY,Others,Working
16314,HEALTHY,Cleaning_Staff,Working
16315,COVID19,Others,Working
16316,HEALTHY,Others,Working
16317,HEALTHY,Others,Working
16318,HEALTHY,Others,Working
16319,HEALTHY,Others,Working
16320,HEALTHY,Others,Working
16321,HEALTHY,Others,Working
16322,HEALTHY,Others,Working
16323,HEALTHY,Others,Working
16324,HEALTHY,Cleaning_Staff,Working
16325,HEALTHY,Others,Working
16326,HEALTHY,Others,Working
16327,HEALTHY,Others,Working
16328,HEALTHY,Others,Working
16329,HEALTHY,Others,Working
16330,HEALTHY,Cleaning_Staff,Working
16331,HEALTHY,Others,Working
16332,HEALTHY,Others,Working
16333,COVID19,Others,Working
16334,COVID19,Others,Working
16335,HEALTHY,Cleaning_Staff,Working
16336,HEALTHY,Others,Working
16337,HEALTHY,Others,Working
16338,HEALTHY,Others,Working
16339,COVID19,Others,Working
16340,HEALTHY,Others,Working
16341,COVID19,Others,Working
16342,HEALTHY,Others,Working
16343,HEALTHY,Others,Working
16344,HEALTHY,Others,Working
16345,HEALTHY,Others,Working
16346,COVID19,Others,Working
16347,HEALTHY,Others,Working
16348,HEALTHY,Others,Working
16349,HEALTHY,Others,Working
16350,HEALTHY,Others,Working
16351,COVID19,Others,Working
16352,HEALTHY,Others,Working
16353,HEALTHY,Others,Working
16354,HEALTHY,Others,Working
16355,HEALTHY,Others,Working
16356,HEALTHY,Others,Working
16357,HEALTHY,Others,Working
16358,HEALTHY,Others,Working
16359,COVID19,Others,Working
16360,HEALTHY,Others,Working
16361,COVID19,Others,Working
16362,HEALTHY,Others,Working
16363,HEALTHY,Cleaning_Staff,Working
16364,HEALTHY,Others,Working
16365,HEALTHY,Others,Working
16366,HEALTHY,Others,Working
16367,COVID19,Others,Working
16368,COVID19,Others,Working
16369,HEALTHY,Others,Working
16370,HEALTHY,Others,Working
16371,HEALTHY,Others,Working
16372,HEALTHY,Others,Working
16373,HEALTHY,Others,Working
16374,HEALTHY,Others,Working
16375,COVID19,Others,Working
16376,HEALTHY,Others,Working
16377,HEALTHY,Others,Working
16378,HEALTHY,Others,Working
16379,HEALTHY,Cleaning_Staff,Working
16380,HEALTHY,Others,Working
16381,HEALTHY,Others,Working
16382,HEALTHY,Others,Working
16383,COVID19,Others,Working
16384,HEALTHY,Others,Working
16385,HEALTHY,Cleaning_Staff,Working
16386,HEALTHY,Others,Working
16387,HEALTHY,Others,Working
16388,HEALTHY,Others,Working
16389,HEALTHY,Others,Working
16390,HEALTHY,Others,Working
16391,HEALTHY,Others,Working
16392,HEALTHY,Others,Working
16393,HEALTHY,Others,Working
16394,HEALTHY,Others,Working
16395,HEALTHY,Others,Working
16396,HEALTHY,Others,Working
16397,HEALTHY,Others,Working
16398,HEALTHY,Cleaning_Staff,Working
16399,HEALTHY,Others,Working
16400,HEALTHY,Others,Working
16401,HEALTHY,Others,Working
16402,HEALTHY,Others,Working
16403,HEALTHY,Others,Working
16404,HEALTHY,Others,Working
16405,HEALTHY,Others,Working
16406,COVID19,Others,Working
16407,COVID19,Others,Working
16408,HEALTHY,Others,Working
16409,HEALTHY,Others,Working
16410,HEALTHY,Others,Working
16411,HEALTHY,Others,Working
16412,HEALTHY,Others,Working
16413,HEALTHY,Others,Working
16414,HEALTHY,Others,Working
16415,HEALTHY,Others,Working
16416,COVID19,Others,Working
16417,HEALTHY,Others,Working
16418,HEALTHY,Others,Working
16419,HEALTHY,Others,Working
16420,HEALTHY,Others,Working
16421,HEALTHY,Others,Working
16422,HEALTHY,Others,Working
16423,HEALTHY,Others,Working
16424,HEALTHY,Others,Working
16425,HEALTHY,Others,Working
16426,HEALTHY,Others,Working
16427,HEALTHY,Others,Working
16428,HEALTHY,Cleaning_Staff,Working
16429,HEALTHY,Others,Working
16430,HEALTHY,Others,Working
16431,HEALTHY,Others,Working
16432,COVID19,Others,Working
16433,COVID19,Others,Working
16434,HEALTHY,Others,Working
16435,HEALTHY,Others,Working
16436,HEALTHY,Others,Working
16437,HEALTHY,Others,Working
16438,HEALTHY,Others,Working
16439,HEALTHY,Others,Working
16440,HEALTHY,Others,Working
16441,HEALTHY,Others,Working
16442,HEALTHY,Others,Working
16443,COVID19,Others,Working
16444,HEALTHY,Others,Working
16445,HEALTHY,Others,Working
16446,HEALTHY,Others,Working
16447,HEALTHY,Others,Working
16448,HEALTHY,Others,Working
16449,HEALTHY,Others,Working
16450,HEALTHY,Others,Working
16451,COVID19,Others,Working
16452,HEALTHY,Others,Working
16453,HEALTHY,Cleaning_Staff,Working
16454,HEALTHY,Cleaning_Staff,Working
16455,HEALTHY,Others,Working
16456,HEALTHY,Others,Working
16457,HEALTHY,Others,Working
16458,HEALTHY,Others,Working
16459,HEALTHY,Others,Working
16460,COVID19,Others,Working
16461,HEALTHY,Others,Working
16462,HEALTHY,Others,Working
16463,COVID19,Others,Working
16464,HEALTHY,Others,Working
16465,HEALTHY,Others,Working
16466,COVID19,Others,Working
16467,HEALTHY,Others,Working
16468,HEALTHY,Others,Working
16469,HEALTHY,Others,Working
16470,HEALTHY,Others,Working
16471,HEALTHY,Others,Working
16472,HEALTHY,Others,Working
16473,HEALTHY,Others,Working
16474,HEALTHY,Cleaning_Staff,Working
16475,COVID19,Others,Working
16476,HEALTHY,Others,Working
16477,COVID19,Others,Working
16478,COVID19,Others,Working
16479,HEALTHY,Others,Working
16480,HEALTHY,Others,Working
16481,HEALTHY,Others,Working
16482,HEALTHY,Cleaning_Staff,Working
16483,HEALTHY,Others,Working
16484,HEALTHY,Cleaning_Staff,Working
16485,COVID19,Others,Working
16486,HEALTHY,Others,Working
16487,HEALTHY,Others,Working
16488,HEALTHY,Others,Working
16489,HEALTHY,Others,Working
16490,HEALTHY,Others,Working
16491,HEALTHY,Others,Working
16492,HEALTHY,Others,Working
16493,HEALTHY,Others,Working
16494,HEALTHY,Others,Working
16495,HEALTHY,Others,Working
16496,HEALTHY,Others,Working
16497,HEALTHY,Cleaning_Staff,Working
16498,HEALTHY,Others,Working
16499,HEALTHY,Others,Working
16500,HEALTHY,Others,Working
16501,HEALTHY,Others,Working
